tweet_id,name,screen_name,retweet_count,text,mined_at,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
1368266468798980101,CryptoWhale,CryptoWhale,0,"@leonard_bayard @CryptoCornelius @BamyaCrypto @WARONRUGS I don’t shill anything, and that guy blocked me— likely a scammer. 

Ignore all the FUD he says.",2021-03-08 11:00:35.273376,2021-03-06 18:25:21.000000,0,[],11004,,Twitter for iPhone,None,None,None
1368212091933450242,CryptoWhale,CryptoWhale,4,"@justinsuntron No one is going to buy your worthless shit coin, no matter how much failed PR you do to make headlines.",2021-03-08 11:00:35.273376,2021-03-06 14:49:17.000000,91,[],11004,,Twitter for iPhone,None,None,None
1368208119113932801,CryptoWhale,CryptoWhale,31,@APompliano Right... https://t.co/Onu92yl1EC,2021-03-08 11:00:35.273376,2021-03-06 14:33:30.000000,374,[],11004,,Twitter for iPhone,None,None,None
1368191820908335104,CryptoWhale,CryptoWhale,131,"""I don't have any time""

- People who waste several hours a day on Netflix and social media",2021-03-08 11:00:35.273376,2021-03-06 13:28:44.000000,826,[],11004,,Twitter for iPhone,None,None,None
1367892480268644354,CryptoWhale,CryptoWhale,1,"@KurooshK Yes, he’s a sick person.",2021-03-08 11:00:35.273376,2021-03-05 17:39:16.000000,2,[],11004,,Twitter for iPhone,None,None,None
1367891520653819904,CryptoWhale,CryptoWhale,56,"BREAKING: John McAfee has been indicted by the U.S. Justice Department on fraud and money laundering charges stemming from social media promotion of cryptocurrencies.

https://t.co/s9WZagCspL",2021-03-08 11:00:35.273376,2021-03-05 17:35:27.000000,243,[],11004,,Twitter Web App,None,None,None
1367884368497307649,CryptoWhale,CryptoWhale,26,"RT @CryptoWhale: No one:

#Bitcoin Youtubers: https://t.co/3RkS6QuDQe",2021-03-08 11:00:35.273376,2021-03-05 17:07:02.000000,0,"[{'text': 'Bitcoin', 'indices': [26, 34]}]",11004,,Twitter Web App,"No one:

#Bitcoin Youtubers: https://t.co/3RkS6QuDQe",None,None
1367704047315259392,CryptoWhale,CryptoWhale,0,@XRP_mrQ Yes,2021-03-08 11:00:35.273376,2021-03-05 05:10:30.000000,1,[],11004,,Twitter for iPhone,None,None,None
1367690226542534664,CryptoWhale,CryptoWhale,0,@Kevin_Cage_ 😆😆😁,2021-03-08 11:00:35.273376,2021-03-05 04:15:35.000000,19,[],11004,,Twitter for iPhone,None,None,None
1367676015607218178,CryptoWhale,CryptoWhale,0,@Kevin_Cage_ Chicago 😎,2021-03-08 11:00:35.273376,2021-03-05 03:19:06.000000,26,[],11004,,Twitter for iPhone,None,None,None
1367659794966978560,CryptoWhale,CryptoWhale,77,"Not all rich people are free, and not all free people are rich",2021-03-08 11:00:35.273376,2021-03-05 02:14:39.000000,588,[],11004,,Twitter Web App,None,None,None
1367655489232908288,CryptoWhale,CryptoWhale,0,@Breaking911 That’ll show them! 🤜🏼,2021-03-08 11:00:35.273376,2021-03-05 01:57:33.000000,37,[],11004,,Twitter for iPhone,None,None,None
1367653951085162500,CryptoWhale,CryptoWhale,0,@xatriaji JP Morgan is bullish on Bitcoin sir..,2021-03-08 11:00:35.273376,2021-03-05 01:51:26.000000,3,[],11004,,Twitter Web App,None,None,None
1367625083745886208,CryptoWhale,CryptoWhale,0,@KurooshK Thanks brother 👍,2021-03-08 11:00:35.273376,2021-03-04 23:56:43.000000,1,[],11004,,Twitter for iPhone,None,None,None
1367618673381421059,CryptoWhale,CryptoWhale,26,"No one:

#Bitcoin Youtubers: https://t.co/3RkS6QuDQe",2021-03-08 11:00:35.273376,2021-03-04 23:31:15.000000,278,"[{'text': 'Bitcoin', 'indices': [9, 17]}]",11004,,Twitter Web App,None,None,None
1367594422301569024,CryptoWhale,CryptoWhale,0,"@Smallfrenchwha1 @DushyantAPatel 👍👍😀

Hope it goes well! Very nice and thoughtful that you are doing that for your children, good father.",2021-03-08 11:00:35.273376,2021-03-04 21:54:53.000000,3,[],11004,,Twitter for iPhone,None,None,None
1367594115182002179,CryptoWhale,CryptoWhale,0,@MattStirner 👍👍,2021-03-08 11:00:35.273376,2021-03-04 21:53:40.000000,3,[],11004,,Twitter for iPhone,None,None,None
1368959316913500160,Bloomberg Crypto,crypto,15,A Norwegian oil billionaire joins the great Bitcoin grab https://t.co/OFjgE39zFF,2021-03-08 11:00:35.834106,2021-03-08 16:18:29.000000,81,[],3935,,SocialFlow,None,None,None
1368933906322456576,Bloomberg Crypto,crypto,37,"RT @wealth: Bitcoin and crypto mania is boosting NFTs, but should you buy a Nyan Cat GIF or LeBron video over physical art? https://t.co/XI…",2021-03-08 11:00:35.834106,2021-03-08 14:37:31.000000,0,[],3935,,TweetDeck,"Bitcoin and crypto mania is boosting NFTs, but should you buy a Nyan Cat GIF or LeBron video over physical art? https://t.co/XIohrqetu2",None,None
1368867902657601539,Bloomberg Crypto,crypto,40,Atari partners with crypto gaming operation to launch casino https://t.co/DTBYxFyQIT,2021-03-08 11:00:35.834106,2021-03-08 10:15:14.000000,103,[],3935,,SocialFlow,None,None,None
1368862198974590976,Bloomberg Crypto,crypto,121,A Norwegian oil billionaire joins the Bitcoin stampede https://t.co/HgIR2YG9m8 via @technology,2021-03-08 11:00:35.834106,2021-03-08 09:52:35.000000,455,[],3935,,SocialFlow,None,None,None
1368856967968657411,Bloomberg Crypto,crypto,52,Goldman Sachs Group is seeing substantial demand for digital assets from institutions as it works to restart its cryptocurrency trading desk https://t.co/JoDbzHVSd5,2021-03-08 11:00:35.834106,2021-03-08 09:31:47.000000,96,[],3935,,SocialFlow,None,None,None
1368851771620265985,Bloomberg Crypto,crypto,26,Chinese beauty app becomes the first major company to buy Ether https://t.co/qOTig9PVc4,2021-03-08 11:00:35.834106,2021-03-08 09:11:09.000000,76,[],3935,,SocialFlow,None,None,None
1368755505628258304,Bloomberg Crypto,crypto,29,RT @BloombergAsia: Few one-liners poke so successfully at the moneyed establishment as Chamath Palihapitiya’s infamous tweet about the Hamp…,2021-03-08 11:00:35.834106,2021-03-08 02:48:37.000000,0,[],3935,,Twitter Web App,Few one-liners poke so successfully at the moneyed establishment as Chamath Palihapitiya’s infamous tweet about the Hamptons. Here's the story behind it and the connection to @chamath's belief in #Bitcoin. More on @crypto: https://t.co/4iwrq8lWSI https://t.co/ki1C7zQEyA,None,None
1368698808176177154,Bloomberg Crypto,crypto,74,Ether has outperformed Bitcoin in the past year. Now we're about to see a reduction in supply. https://t.co/qXSzIX1nm8,2021-03-08 11:00:35.834106,2021-03-07 23:03:19.000000,270,[],3935,,SocialFlow,None,None,None
1368057124429893635,Bloomberg Crypto,crypto,20,"If the Trump-era rules on money-laundering are adopted, Bitcoin prices could be at risk https://t.co/r3pJM64c0g",2021-03-08 11:00:35.834106,2021-03-06 04:33:30.000000,59,[],3935,,SocialFlow,None,None,None
1367968858527662082,Bloomberg Crypto,crypto,14,Trouble may be brewing in China for Bitcoin’s raucous and divisive rally https://t.co/SSu0ulShhz,2021-03-08 11:00:35.834106,2021-03-05 22:42:46.000000,49,[],3935,,SocialFlow,None,None,None
1367952959888326658,Bloomberg Crypto,crypto,23,"Cybersecurity software mogul John McAfee, in custody in Spain facing U.S. tax charges, is indicted for fraud and money laundering for using social media to promote cryptocurrencies https://t.co/Lwk9zUDdeG",2021-03-08 11:00:35.834106,2021-03-05 21:39:35.000000,48,[],3935,,SocialFlow,None,None,None
1367942636733145088,Bloomberg Crypto,crypto,12,"The huge spike of interest in the first-ever #Bitcoin ETFs is fading almost as quickly as it appeared https://t.co/COZL7nIdC6 

More on @crypto: https://t.co/wCMF91aa28 https://t.co/ma6fE2tfii",2021-03-08 11:00:35.834106,2021-03-05 20:58:34.000000,31,"[{'text': 'Bitcoin', 'indices': [45, 53]}]",3935,,SocialFlow,None,None,None
1367942433464606721,Bloomberg Crypto,crypto,20,"RT @BloombergLive: Missed the #BloombergCrypto Summit? Recap the key takeaways on CBDCs, #Bitcoin, and how digital assets compare to gold w…",2021-03-08 11:00:35.834106,2021-03-05 20:57:45.000000,0,"[{'text': 'BloombergCrypto', 'indices': [30, 46]}, {'text': 'Bitcoin', 'indices': [89, 97]}]",3935,,TweetDeck,"Missed the #BloombergCrypto Summit? Recap the key takeaways on CBDCs, #Bitcoin, and how digital assets compare to gold with the @BloombergLive Editorial team here.  https://t.co/GcsK7pQqLh",None,None
1367849898385805315,Bloomberg Crypto,crypto,33,Bitcoin rebounds from lows and MicroStrategy buys more coins   https://t.co/BS9JqBornh,2021-03-08 11:00:35.835137,2021-03-05 14:50:03.000000,92,[],3935,,SocialFlow,None,None,None
1367803975467208706,Bloomberg Crypto,crypto,14,"If the Trump-era rules are adopted, #Bitcoin prices are at risk https://t.co/lXjQbqA86C

More on @crypto: https://t.co/cvtBicYNKJ https://t.co/jNfQlr22Qy",2021-03-08 11:00:35.835137,2021-03-05 11:47:34.000000,35,"[{'text': 'Bitcoin', 'indices': [36, 44]}]",3935,,SocialFlow,None,None,None
1367785259266420737,Bloomberg Crypto,crypto,26,"Imagine a future where national and private digital currencies can easily be substituted. @andymukherjee70 says it could be here in a decade https://t.co/1zL4PwvG1b via @bopinion 

More on @crypto: https://t.co/eLL3kG8aMz #Bitcoin https://t.co/A5dRGWt37S",2021-03-08 11:00:35.835137,2021-03-05 10:33:12.000000,63,"[{'text': 'Bitcoin', 'indices': [222, 230]}]",3935,,SocialFlow,None,None,None
1367779377115766785,Bloomberg Crypto,crypto,19,"The huge spike of interest in the first-ever #Bitcoin ETFs is fading almost as quickly as it appeared https://t.co/xt26zY0yv8 

More on @crypto: https://t.co/aw5TFrmoTb https://t.co/V4PSstGR2g",2021-03-08 11:00:35.835137,2021-03-05 10:09:50.000000,73,"[{'text': 'Bitcoin', 'indices': [45, 53]}]",3935,,SocialFlow,None,None,None
1367773502204489732,Bloomberg Crypto,crypto,91,"Mark Cuban's Mavericks will begin accepting #Dogecoin for purchases of both tickets and merchandise https://t.co/OtQ3S6e0CM $DOGE

More on @crypto: https://t.co/dXv7pRgDpW https://t.co/F5YIKDKtoW",2021-03-08 11:00:35.835137,2021-03-05 09:46:29.000000,289,"[{'text': 'Dogecoin', 'indices': [44, 53]}]",3935,,SocialFlow,None,None,None
1367768112980955137,Bloomberg Crypto,crypto,9,"If the Trump-era rules are adopted, Bitcoin prices are at risk https://t.co/w8aAxiX3NI",2021-03-08 11:00:35.835137,2021-03-05 09:25:04.000000,32,[],3935,,SocialFlow,None,None,None
1367762224933134336,Bloomberg Crypto,crypto,2,"As #Bitcoin’s recent surge cracked the financial world’s resistance to virtual currencies, few were better positioned to profit than Zac Prince. And he can thank his wife and a skeptical mortgage lender https://t.co/FkNssnWWnt 

More on @crypto: https://t.co/Bw7dAkJY4j https://t.co/rL6bp2IkjB",2021-03-08 11:00:35.835137,2021-03-05 09:01:40.000000,18,"[{'text': 'Bitcoin', 'indices': [3, 11]}]",3935,,SocialFlow,None,None,None
1367756383542800384,Bloomberg Crypto,crypto,26,"Michael Novogratz says Bitcoin and other cryptocurrencies have become “an institutional asset class” and banks are “frantically” trying to get in on the action https://t.co/npDCTPQIZs

More on @crypto: https://t.co/3C5CKQzStu",2021-03-08 11:00:36.497586,2021-03-05 08:38:28.000000,88,[],3935,,SocialFlow,None,None,None
1367750544840929281,Bloomberg Crypto,crypto,10,"The founder of a defunct cryptocurrency firm gets an eight-year jail sentence for duping investors with the help of celebrities like Floyd Mayweather and DJ Khaled, who he paid to promote the business https://t.co/mPmUEagQQM

More on @crypto: https://t.co/wneDf1ZEUo",2021-03-08 11:00:36.497586,2021-03-05 08:15:16.000000,14,[],3935,,SocialFlow,None,None,None
1367745175217315843,Bloomberg Crypto,crypto,85,"Curious about #cryptocurrency? Not sure how to buy #Bitcoin? We've got you covered!

From the latest news and updates to a beginners guide to everything @crypto and more: https://t.co/4ElqlFWMS1 https://t.co/0KzykWOeqb",2021-03-08 11:00:36.497586,2021-03-05 07:53:55.000000,117,"[{'text': 'cryptocurrency', 'indices': [14, 29]}, {'text': 'Bitcoin', 'indices': [51, 59]}]",3935,,Twitter Web App,None,None,None
1367745108863561730,Bloomberg Crypto,crypto,18,"The U.S. SEC is trying to treat the crypto XRP as a security even as it exempts Bitcoin and Ether from being regulated like stocks or bonds, says Ripple, which is facing a lawsuit from the watchdog https://t.co/DZNJnJ45zb",2021-03-08 11:00:36.497586,2021-03-05 07:53:40.000000,43,[],3935,,SocialFlow,None,None,None
1367739876486025217,Bloomberg Crypto,crypto,12,#Bitcoin falls for a second day https://t.co/6PL60ULgns,2021-03-08 11:00:36.497586,2021-03-05 07:32:52.000000,38,"[{'text': 'Bitcoin', 'indices': [0, 8]}]",3935,,SocialFlow,None,None,None
1367735507690610689,Bloomberg Crypto,crypto,2,Bitcoin falls for a second day https://t.co/b3yx1tNZyF,2021-03-08 11:00:36.497586,2021-03-05 07:15:30.000000,21,[],3935,,SocialFlow,None,None,None
1367689944098078722,Bloomberg Crypto,crypto,25,"The U.S. SEC is trying to treat the crypto $XRP as a security even as it exempts Bitcoin and Ether from being regulated like stocks or bonds, says Ripple, which is facing a lawsuit from the watchdog https://t.co/Vejxaqtd9t https://t.co/XperiKDwl1",2021-03-08 11:00:36.497586,2021-03-05 04:14:27.000000,106,[],3935,,SocialFlow,None,None,None
1367678752084406276,Bloomberg Crypto,crypto,25,"#Bitcoin could hit $1 million or even more, says the CEO of crypto exchange Kraken https://t.co/2quyjck9b2",2021-03-08 11:00:36.497586,2021-03-05 03:29:59.000000,124,"[{'text': 'Bitcoin', 'indices': [0, 8]}]",3935,,SocialFlow,None,None,None
1367661919264530434,Bloomberg Crypto,crypto,53,"RT @BloombergAsia: ""We don't have any plans to #IPO,"" says @cz_binance, CEO of the world’s largest #cryptocurrency exchange by volume, afte…",2021-03-08 11:00:36.497586,2021-03-05 02:23:06.000000,0,"[{'text': 'IPO', 'indices': [47, 51]}, {'text': 'cryptocurrency', 'indices': [99, 114]}]",3935,,SocialFlow,"""We don't have any plans to #IPO,"" says @cz_binance, CEO of the world’s largest #cryptocurrency exchange by volume, after Coinbase's listing plan.
""We are able to fund our own growth and we also have the $BNB token which is very liquid,"" he says. @crypto: https://t.co/lAdNEuol8w https://t.co/s6AX3XVLkY",None,None
1367655601212436480,Bloomberg Crypto,crypto,43,"RT @BloombergAsia: ""The existential threat of Bitcoin is gone,” says Galaxy Investment Partners CEO @novogratz. He speaks to @emilychangtv…",2021-03-08 11:00:36.497586,2021-03-05 01:57:59.000000,0,[],3935,,SocialFlow,"""The existential threat of Bitcoin is gone,” says Galaxy Investment Partners CEO @novogratz. He speaks to @emilychangtv and @sonalibasak about how #Bitcoin “should be looked at with gold and Treasuries and crude.” More: https://t.co/svLXm4ugdu via @BloombergTV https://t.co/nGi5xkEat2",None,None
1367621618621681665,Bloomberg Crypto,crypto,19,"RT @BloombergLive: Interested in all things #Bitcoin? Watch the #BloombergCrypto Summit on-demand to catch interviews with @michael_saylor,…",2021-03-08 11:00:36.497586,2021-03-04 23:42:57.000000,0,"[{'text': 'Bitcoin', 'indices': [44, 52]}, {'text': 'BloombergCrypto', 'indices': [64, 80]}]",3935,,TweetDeck,"Interested in all things #Bitcoin? Watch the #BloombergCrypto Summit on-demand to catch interviews with @michael_saylor, @nic__carter, @CaitlinLong_, @joeykrug, @Sonnenshein, @cuysheffield, @CathieDWood, and more. https://t.co/1Trgtg5SZD https://t.co/KNlgh2Y8DN",None,None
1367563989069217794,Bloomberg Crypto,crypto,119,"Bitcoin could hit $1 million or even more, says the CEO of crypto exchange Kraken https://t.co/acYNe72iqe",2021-03-08 11:00:36.497586,2021-03-04 19:53:57.000000,654,[],3935,,SocialFlow,None,None,None
1367529481779482624,Bloomberg Crypto,crypto,43,"""Bitcoin is going to infinity, the moon, Mars and eventually it'll be the world's currency,"" says Kraken CEO Jesse Powell to @emilychangtv https://t.co/8qn1JrDlWx https://t.co/k8Xh6Rrzxk",2021-03-08 11:00:36.497586,2021-03-04 17:36:50.000000,140,[],3935,,SocialFlow,None,None,None
1367470327324884992,Bloomberg Crypto,crypto,50,"Bitcoin could hit $1 million or even more, says the CEO of crypto exchange Kraken https://t.co/RDPRRvHuHq",2021-03-08 11:00:36.497586,2021-03-04 13:41:47.000000,201,[],3935,,SocialFlow,None,None,None
1367453985167323136,Bloomberg Crypto,crypto,54,"RT @BloombergTV: “The industry is so small right now, we just need more businesses in this space,” says Binance CEO @cz_binance https://t.c…",2021-03-08 11:00:36.497586,2021-03-04 12:36:50.000000,0,[],3935,,SocialFlow,"“The industry is so small right now, we just need more businesses in this space,” says Binance CEO @cz_binance https://t.co/U2QkJ0Zu7s https://t.co/dcg0YeoWUy",None,None
1367450492473868290,Bloomberg Crypto,crypto,115,RT @BW: NEW COVER: Pfizer is a hero of the pandemic for its Covid-fighting wonder shot. That doesn’t mean it hasn’t made entire countries a…,2021-03-08 11:00:36.497586,2021-03-04 12:22:58.000000,0,[],3935,,TweetDeck,"NEW COVER: Pfizer is a hero of the pandemic for its Covid-fighting wonder shot. That doesn’t mean it hasn’t made entire countries angry.

Inside the company's fast, fraught, and lucrative vaccine distribution https://t.co/1tdycnTiwv https://t.co/0jEQbcx2wU",None,None
1367376617547456512,Bloomberg Crypto,crypto,14,Renegade crypto exchange turns to mainstream CEO for a makeover https://t.co/6jVVYaf96D,2021-03-08 11:00:36.497586,2021-03-04 07:29:24.000000,32,[],3935,,SocialFlow,None,None,None
1367340849084981248,Bloomberg Crypto,crypto,116,"RT @BloombergTV: ""Bitcoin is going to infinity, the moon, Mars and eventually it'll be the world's currency,"" says Kraken CEO Jesse Powell…",2021-03-08 11:00:36.497586,2021-03-04 05:07:17.000000,0,[],3935,,SocialFlow,"""Bitcoin is going to infinity, the moon, Mars and eventually it'll be the world's currency,"" says Kraken CEO Jesse Powell to @emilychangtv https://t.co/bSwBDeYbgM https://t.co/Slpl82l3Lf",None,None
1367176754612346883,Bloomberg Crypto,crypto,14,"RT @eiaine: Hello fellow Bitcoin people,
Bloomberg is doing a thing on crypto, NFTs, and other tech stuff, and we need ppl to come heckle u…",2021-03-08 11:00:36.497586,2021-03-03 18:15:13.000000,0,[],3935,,SocialFlow,"Hello fellow Bitcoin people,
Bloomberg is doing a thing on crypto, NFTs, and other tech stuff, and we need ppl to come heckle us and throw tomatoes. Follow me on Clubhouse (@eLaine) and i will follow you back https://t.co/tMLWpwvkI3",None,None
1367054409709084677,Bloomberg Crypto,crypto,37,"Bitcoin is back above $50,000 https://t.co/965LwSOzym via @markets",2021-03-08 11:00:36.497586,2021-03-03 10:09:04.000000,136,[],3935,,SocialFlow,None,None,None
1368915472142401540,Elon Musk,elonmusk,7542,"Starbase, Texas https://t.co/mt4IpqqmjF",2021-03-08 11:00:37.004880,2021-03-08 13:24:16.000000,208917,[],13755,,Twitter for iPhone,None,None,None
1368895133500936199,Elon Musk,elonmusk,94,@Harbles It’s all hot air in the end haha,2021-03-08 11:00:37.004880,2021-03-08 12:03:27.000000,2219,[],13755,,Twitter for iPhone,None,None,None
1368894470163369986,Elon Musk,elonmusk,312,"@Teslarati @KlenderJoey Still many fine details to address, but the final product will be fantastic. There’s nothing else even close.",2021-03-08 11:00:37.004880,2021-03-08 12:00:49.000000,4848,[],13755,,Twitter for iPhone,None,None,None
1368886781542682624,Elon Musk,elonmusk,76,"@WholeMarsBlog @klwtts Haha true. Yet, still, so much dignity is ascribed to horses!",2021-03-08 11:00:37.004880,2021-03-08 11:30:16.000000,1463,[],13755,,Twitter for iPhone,None,None,None
1368867769211514881,Elon Musk,elonmusk,3522,Carnot efficiency of the Universe?,2021-03-08 11:00:37.004880,2021-03-08 10:14:43.000000,74572,[],13755,,Twitter for iPhone,None,None,None
1368845550687117312,Elon Musk,elonmusk,404,"@engineers_feed Ultimately, yes",2021-03-08 11:00:37.004880,2021-03-08 08:46:25.000000,14326,[],13755,,Twitter for iPhone,None,None,None
1368693859203436548,Elon Musk,elonmusk,31596,"Great band, too bad they broke up https://t.co/VQm7HhHw2M",2021-03-08 11:00:37.004880,2021-03-07 22:43:39.000000,340177,[],13755,,Twitter for iPhone,None,None,None
1368344522413903872,Elon Musk,elonmusk,703,"@garyblack00 Update probably in Q2. Cybertruck will be built at Giga Texas, so focus right now is on getting that beast built.",2021-03-08 11:00:37.004880,2021-03-06 23:35:31.000000,8078,[],13755,,Twitter for iPhone,None,None,None
1368343806823657474,Elon Musk,elonmusk,1340,"@westcoastbill The $1400 is mostly good imo (UBI lite), as the people get to choose how the money is spent, but the rest is mostly net bad for the people as a whole (though it is obviously characterized otherwise).",2021-03-08 11:00:37.004880,2021-03-06 23:32:40.000000,18046,[],13755,,Twitter for iPhone,None,None,None
1368337660838748162,Elon Musk,elonmusk,166,"@arctechinc Should be very soon. Many subtle differences between US &amp; Canada roads, so harder than it seems.",2021-03-08 11:00:37.004880,2021-03-06 23:08:15.000000,3072,[],13755,,Twitter for iPhone,None,None,None
1368333982610251776,Elon Musk,elonmusk,138,"@LarryKellogg @arctechinc The Tesla FSD computer started shipping in volume in Q2 2019. 2020 cars should all have FSD computers, whether or not  ordered as an option.",2021-03-08 11:00:37.004880,2021-03-06 22:53:38.000000,2793,[],13755,,Twitter for iPhone,None,None,None
1368332350602420225,Elon Musk,elonmusk,847,"Availability varies by region due to regulatory approval delays and/or Tesla internal development &amp; testing. 

Note: word “Beta” is used to reduce complacency in usage &amp; set expectations appropriately. All software is first tested internally by Tesla simulation &amp; QA drive teams.",2021-03-08 11:00:37.004880,2021-03-06 22:47:09.000000,20987,[],13755,,Twitter for iPhone,None,None,None
1368329387733512193,Elon Musk,elonmusk,3337,"Due to high levels of demand for FSD Beta, adding “Download Beta” button to Service section of car display in ~10 days https://t.co/D6M3ZiMarG",2021-03-08 11:00:37.004880,2021-03-06 22:35:23.000000,47552,[],13755,,Twitter for iPhone,None,None,None
1368058884837928970,Elon Musk,elonmusk,36758,Doge spelled backwards is Egod,2021-03-08 11:00:37.004880,2021-03-06 04:40:30.000000,385819,[],13755,,Twitter for iPhone,None,None,None
1368050830797021187,Elon Musk,elonmusk,392,@WholeMarsBlog Beta V8.3 has literally ~1000 improvements. Will take time to QA internally before release probably in two or three weeks.,2021-03-08 11:00:37.004880,2021-03-06 04:08:29.000000,4602,[],13755,,Twitter for iPhone,None,None,None
1368050094012960768,Elon Musk,elonmusk,150,@SomePaleGamer 🤣🤣,2021-03-08 11:00:37.004880,2021-03-06 04:05:34.000000,7754,[],13755,,Twitter for iPhone,None,None,None
1368048822534868997,Elon Musk,elonmusk,251,@PPathole @TimSweeneyEpic This was way past leg loads. They got squashed hard.,2021-03-08 11:00:37.004880,2021-03-06 04:00:31.000000,5292,[],13755,,Twitter for iPhone,None,None,None
1368017749851598850,Elon Musk,elonmusk,6737,"If you want the Tesla Full Self-Driving Beta downloaded to your car, let us know. Doubling beta program size now with 8.2 &amp; probably 10X size with 8.3. Still be careful, but it’s getting mature.",2021-03-08 11:00:37.004880,2021-03-06 01:57:02.000000,122583,[],13755,,Twitter for iPhone,None,None,None
1368016992326709251,Elon Musk,elonmusk,205,@chicago_glenn @TimSweeneyEpic @TrevorMahlmann Starhopper is an old timer who has seen a lot of things!,2021-03-08 11:00:37.004880,2021-03-06 01:54:02.000000,6094,[],13755,,Twitter for iPhone,None,None,None
1368016384458858500,Elon Musk,elonmusk,708,"@TimSweeneyEpic Thrust was low despite being commanded high for reasons unknown at present, hence hard touchdown. We’ve never seen this before.

Next time, min two engines all the way to the ground &amp; restart engine 3 if engine 1 or 2 have issues.",2021-03-08 11:00:37.004880,2021-03-06 01:51:37.000000,9231,[],13755,,Twitter for iPhone,None,None,None
1367477526814023691,Kris | Crypto.com,Kris_HK,1,@WormChester33 @cryptocom DM me your account details please,2021-03-08 11:00:38.018391,2021-03-04 14:10:23.000000,44,[],2071,,Twitter for iPhone,None,None,None
1367419217750880258,Kris | Crypto.com,Kris_HK,18,"https://t.co/pFc4PzqqHR Capital is led by our co-founder @bobbybaocrypto 💪

It’s a critically important piece of our ecosystem build-out strategy. 

Looking forward to backing ambitious entrepreneurs and drive this space forward together! https://t.co/tmeFY1MVkC",2021-03-08 11:00:38.018391,2021-03-04 10:18:41.000000,137,[],2071,,Twitter for iPhone,None,None,None
1367415920147107841,Kris | Crypto.com,Kris_HK,10,"Looking forward to chatting about https://t.co/pFc4PzqqHR Capital tonight 9pm HKT.

Join us on Clubhouse! https://t.co/8cSbfhYPbf",2021-03-08 11:00:38.018391,2021-03-04 10:05:35.000000,94,[],2071,,Twitter for iPhone,None,None,None
1367415434736197632,Kris | Crypto.com,Kris_HK,47,"We know how hard it is to build a company. 

https://t.co/pFc4Pz8PQj Capital launches with $200m and ‘Founders First’ approach to help crypto entrepreneurs build the next big thing.

We will lead your round and get your project in front of 10m+ users. 

Get in touch! https://t.co/BFCjZ9313m",2021-03-08 11:00:38.018391,2021-03-04 10:03:39.000000,238,[],2071,,Twitter for iPhone,None,None,None
1367278018394169344,Kris | Crypto.com,Kris_HK,0,@cryptoknightwin DM me your account details please.,2021-03-08 11:00:38.018391,2021-03-04 00:57:37.000000,2,[],2071,,Twitter for iPhone,None,None,None
1367140623560577027,Kris | Crypto.com,Kris_HK,340,RT @cryptocom: Congratulations to @AstonMartinF1 on the launch of the #AMR21! #TeamCryptocom #IAMF1 https://t.co/uX40wZAQrh,2021-03-08 11:00:38.018391,2021-03-03 15:51:39.000000,0,"[{'text': 'AMR21', 'indices': [70, 76]}, {'text': 'TeamCryptocom', 'indices': [78, 92]}, {'text': 'IAMF1', 'indices': [93, 99]}]",2071,,Twitter for iPhone,Congratulations to @AstonMartinF1 on the launch of the #AMR21! #TeamCryptocom #IAMF1 https://t.co/uX40wZAQrh,None,None
1367132132393451526,Kris | Crypto.com,Kris_HK,7612,RT @AstonMartinF1: The #AMR21. You’re welcome. https://t.co/VtaBz3Scap,2021-03-08 11:00:38.018391,2021-03-03 15:17:55.000000,0,"[{'text': 'AMR21', 'indices': [23, 29]}]",2071,,Twitter for iPhone,The #AMR21. You’re welcome. https://t.co/VtaBz3Scap,None,None
1367129556788813838,Kris | Crypto.com,Kris_HK,29,https://t.co/0rgNeAHAPi,2021-03-08 11:00:38.018391,2021-03-03 15:07:41.000000,233,[],2071,,Twitter Web App,None,None,None
1366917503171973121,Kris | Crypto.com,Kris_HK,88,"The world before crypto: “who you know”.
The world after crypto: “what you know”.

Cryptocurrency is levelling the playing field for everyone, even more than the Internet did in the 90s.",2021-03-08 11:00:38.018391,2021-03-03 01:05:03.000000,508,[],2071,,Twitter for iPhone,None,None,None
1366774526747369476,Kris | Crypto.com,Kris_HK,0,@bankoferyka @cryptocom Please dm me your account details. Thanks!,2021-03-08 11:00:38.018391,2021-03-02 15:36:55.000000,56,[],2071,,Twitter for iPhone,None,None,None
1366771225901424640,Kris | Crypto.com,Kris_HK,1,@SophiaHong14 @cryptocom @Cardano Please DM me your account details.,2021-03-08 11:00:38.018391,2021-03-02 15:23:48.000000,1,[],2071,,Twitter for iPhone,None,None,None
1366762089558118409,Kris | Crypto.com,Kris_HK,0,@baceaukim @tracybakala Please DM me your account details. Thanks.,2021-03-08 11:00:38.018391,2021-03-02 14:47:30.000000,0,[],2071,,Twitter for iPhone,None,None,None
1366761978589442049,Kris | Crypto.com,Kris_HK,0,@tracybakala Please DM me your account details. Thanks.,2021-03-08 11:00:38.018391,2021-03-02 14:47:03.000000,0,[],2071,,Twitter for iPhone,None,None,None
